client_id,credit_given,month,default,gender_encoded,education_0,education_1,education_2,education_3,education_4,education_5,education_6,marital_0,marital_1,marital_2,marital_3,credit_given_scaled
14337,380000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,1.633225506486562
10022,350000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,1.4021092139106273
23363,220000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.40060527941491
26403,100000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,-0.523859890888829
17556,180000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.09245022264699698
17780,80000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.6779374192727855
20045,20000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,-1.140170004424655
20338,50000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,-0.9090537118487202
29823,100000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-0.523859890888829
12818,250000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,0.6317215719908447
12005,70000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,-0.7549761834647637
23733,280000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,0.8628378645667795
21047,230000,10,1,0,False,False,True,False,False,False,False,False,True,False,False,0.4776440436068882
21491,200000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.24652775103095348
3730,160000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,-0.0616273057369595
20549,30000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-1.0631312402326767
28529,80000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.6779374192727855
29894,300000,10,0,0,False,True,False,False,False,False,False,False,True,False,False,1.016915392950736
17279,50000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.9090537118487202
24393,80000,10,1,0,False,False,False,False,False,False,True,False,True,False,False,-0.6779374192727855
12928,20000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-1.140170004424655
22816,210000,10,1,1,False,True,False,False,False,False,False,False,False,True,False,0.3235665152229317
5513,200000,10,1,1,False,False,False,True,False,False,False,False,True,False,False,0.24652775103095348
11680,100000,10,0,1,False,False,False,True,False,False,False,False,False,True,False,-0.523859890888829
6282,30000,10,1,0,False,True,False,False,False,False,False,False,False,True,False,-1.0631312402326767
9978,390000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,1.71026427067854
4075,230000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,0.4776440436068882
25190,30000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-1.0631312402326767
3495,100000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.523859890888829
5163,240000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,0.5546828077988665
4175,140000,10,1,1,False,True,False,False,False,False,False,False,False,True,False,-0.21570483412091598
12925,30000,10,1,1,False,False,False,True,False,False,False,False,True,False,False,-1.0631312402326767
12463,170000,10,0,0,False,False,False,True,False,False,False,False,True,False,False,0.015411458455018744
24707,50000,10,0,0,False,False,False,True,False,False,False,False,False,True,False,-0.9090537118487202
6499,200000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.24652775103095348
15095,100000,10,1,0,False,True,False,False,False,False,False,False,False,True,False,-0.523859890888829
29990,150000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,-0.13866606992893774
25938,100000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-0.523859890888829
20992,210000,10,1,0,False,False,False,True,False,False,False,False,True,False,False,0.3235665152229317
28666,140000,10,1,1,False,True,False,False,False,False,False,False,False,True,False,-0.21570483412091598
9759,160000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-0.0616273057369595
20768,400000,10,1,0,False,False,True,False,False,False,False,False,True,False,False,1.7873030348705183
9868,360000,10,0,0,False,True,False,False,False,False,False,False,True,False,False,1.4791479781026053
28849,220000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.40060527941491
6551,50000,10,1,0,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
16788,30000,10,1,0,False,False,True,False,False,False,False,False,True,False,False,-1.0631312402326767
11401,170000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,0.015411458455018744
13210,10000,10,1,0,False,False,True,False,False,False,False,False,False,True,False,-1.217208768616633
27115,110000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,-0.4468211266968507
17674,320000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,1.1709929213346923
9441,120000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.3697823625048725
29146,230000,10,1,1,False,False,False,True,False,False,False,False,True,False,False,0.4776440436068882
24365,300000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,1.016915392950736
9980,30000,10,1,0,False,True,False,False,False,False,False,False,True,False,False,-1.0631312402326767
11612,240000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.5546828077988665
26876,280000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,0.8628378645667795
15914,20000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,-1.140170004424655
3709,300000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,1.016915392950736
15821,30000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-1.0631312402326767
14733,340000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,1.325070449718649
23369,270000,10,0,1,False,False,False,False,True,False,False,False,False,True,False,0.7857991003748012
28904,470000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,2.326574384214366
21904,420000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,1.941380563254475
17010,400000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,1.7873030348705183
19193,200000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,0.24652775103095348
23004,250000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,0.6317215719908447
28928,230000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,0.4776440436068882
16853,390000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,1.71026427067854
4370,220000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,0.40060527941491
6603,50000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
18148,340000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,1.325070449718649
2792,20000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,-1.140170004424655
14321,20000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-1.140170004424655
20483,160000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-0.0616273057369595
28088,120000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.3697823625048725
5035,50000,10,1,1,False,True,False,False,False,False,False,False,False,True,False,-0.9090537118487202
14913,330000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,1.2480316855266707
15680,70000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,-0.7549761834647637
6293,470000,10,1,1,False,True,False,False,False,False,False,False,False,True,False,2.326574384214366
28698,330000,10,0,1,False,False,False,False,False,True,False,False,True,False,False,1.2480316855266707
4660,100000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,-0.523859890888829
22626,380000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,1.633225506486562
5972,80000,10,1,0,False,False,True,False,False,False,False,False,True,False,False,-0.6779374192727855
27331,500000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,2.5576906767903007
1977,180000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,0.09245022264699698
13370,150000,10,1,0,False,True,False,False,False,False,False,False,True,False,False,-0.13866606992893774
6473,50000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-0.9090537118487202
27760,50000,10,1,1,False,False,False,True,False,False,False,False,True,False,False,-0.9090537118487202
14668,80000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-0.6779374192727855
6236,100000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.523859890888829
2488,200000,10,1,0,False,False,True,False,False,False,False,False,True,False,False,0.24652775103095348
12446,430000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,2.0184193274464532
2736,140000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,-0.21570483412091598
7670,310000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,1.0939541571427143
928,50000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
20850,50000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
2313,30000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,-1.0631312402326767
26201,200000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.24652775103095348
26196,180000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.09245022264699698
25939,340000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,1.325070449718649
14777,180000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,0.09245022264699698
17507,350000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,1.4021092139106273
26537,80000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,-0.6779374192727855
5890,280000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,0.8628378645667795
28325,30000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-1.0631312402326767
551,100000,10,1,0,False,False,False,True,False,False,False,False,True,False,False,-0.523859890888829
11640,30000,10,1,1,False,False,False,True,False,False,False,False,False,True,False,-1.0631312402326767
5779,60000,10,0,1,False,False,False,True,False,False,False,False,False,True,False,-0.832014947656742
23125,230000,10,1,1,False,False,True,False,False,False,False,False,False,True,False,0.4776440436068882
16287,150000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.13866606992893774
8524,40000,10,1,0,False,False,True,False,False,False,False,False,False,True,False,-0.9860924760406985
3238,60000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.832014947656742
27355,120000,10,1,0,False,False,False,True,False,False,False,False,False,True,False,-0.3697823625048725
16613,130000,10,1,0,False,True,False,False,False,False,False,False,False,True,False,-0.29274359831289426
20990,230000,10,0,0,False,True,False,False,False,False,False,False,True,False,False,0.4776440436068882
17049,60000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,-0.832014947656742
27336,200000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,0.24652775103095348
15484,500000,10,0,0,False,True,False,False,False,False,False,False,True,False,False,2.5576906767903007
22078,50000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-0.9090537118487202
21389,300000,10,0,0,False,True,False,False,False,False,False,False,True,False,False,1.016915392950736
29690,200000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,0.24652775103095348
13673,180000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.09245022264699698
15996,140000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-0.21570483412091598
24115,300000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,1.016915392950736
12560,200000,10,0,0,False,True,False,False,False,False,False,False,True,False,False,0.24652775103095348
9315,170000,10,1,1,False,True,False,False,False,False,False,False,False,True,False,0.015411458455018744
13588,20000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,-1.140170004424655
21778,180000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.09245022264699698
28026,160000,10,1,1,False,True,False,False,False,False,False,False,True,False,False,-0.0616273057369595
7967,150000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.13866606992893774
14688,50000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,-0.9090537118487202
20615,50000,10,1,0,False,False,True,False,False,False,False,False,True,False,False,-0.9090537118487202
23220,30000,10,0,1,False,False,False,True,False,False,False,False,False,True,False,-1.0631312402326767
12345,30000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,-1.0631312402326767
20400,20000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-1.140170004424655
15898,200000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.24652775103095348
9741,50000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
3888,300000,10,0,0,False,False,False,True,False,False,False,False,False,True,False,1.016915392950736
3367,260000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.708760336182823
9263,70000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.7549761834647637
4178,60000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-0.832014947656742
14211,70000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-0.7549761834647637
17497,80000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,-0.6779374192727855
6670,340000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,1.325070449718649
12200,50000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-0.9090537118487202
3863,380000,10,0,0,False,True,False,False,False,False,False,False,True,False,False,1.633225506486562
27759,40000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.9860924760406985
29190,50000,10,1,0,False,True,False,False,False,False,False,False,False,True,False,-0.9090537118487202
12170,120000,10,1,1,False,False,False,True,False,False,False,False,True,False,False,-0.3697823625048725
10028,280000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.8628378645667795
23866,90000,10,1,0,False,False,True,False,False,False,False,False,False,True,False,-0.6008986550808072
8451,380000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,1.633225506486562
5427,50000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,-0.9090537118487202
19407,260000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,0.708760336182823
13400,80000,10,1,1,False,False,False,True,False,False,False,False,False,True,False,-0.6779374192727855
14391,310000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,1.0939541571427143
7113,250000,10,1,1,False,True,False,False,False,False,False,False,True,False,False,0.6317215719908447
28588,220000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,0.40060527941491
24916,200000,10,1,0,False,True,False,False,False,False,False,False,False,False,True,0.24652775103095348
15004,50000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.9090537118487202
12694,430000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,2.0184193274464532
16689,200000,10,1,0,False,True,False,False,False,False,False,False,True,False,False,0.24652775103095348
28483,50000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
8794,390000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,1.71026427067854
6404,100000,10,1,1,False,False,False,True,False,False,False,False,False,True,False,-0.523859890888829
7463,360000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,1.4791479781026053
15595,80000,10,0,0,False,True,False,False,False,False,False,False,True,False,False,-0.6779374192727855
8797,230000,10,1,1,False,True,False,False,False,False,False,False,False,True,False,0.4776440436068882
14843,160000,10,1,1,False,True,False,False,False,False,False,False,True,False,False,-0.0616273057369595
13113,200000,10,0,0,False,False,False,True,False,False,False,False,True,False,False,0.24652775103095348
5844,10000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-1.217208768616633
21333,150000,10,0,0,False,True,False,False,False,False,False,False,True,False,False,-0.13866606992893774
7249,300000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,1.016915392950736
19258,450000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,2.1724968558304094
9806,180000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,0.09245022264699698
29623,110000,10,1,0,False,False,True,False,False,False,False,False,True,False,False,-0.4468211266968507
2139,230000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.4776440436068882
10718,200000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,0.24652775103095348
11466,30000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-1.0631312402326767
8328,70000,10,1,1,False,True,False,False,False,False,False,False,False,True,False,-0.7549761834647637
10452,150000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-0.13866606992893774
4106,90000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.6008986550808072
16791,250000,10,0,0,False,False,False,False,False,True,False,False,True,False,False,0.6317215719908447
25390,410000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,1.8643417990624966
26376,100000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,-0.523859890888829
5016,290000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.9398766287587577
15023,20000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-1.140170004424655
22911,360000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,1.4791479781026053
14117,550000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,2.942884497750192
14530,240000,10,0,0,False,False,False,True,False,False,False,False,True,False,False,0.5546828077988665
20274,320000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,1.1709929213346923
15486,230000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,0.4776440436068882
11810,360000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,1.4791479781026053
7026,90000,10,1,0,False,False,True,False,False,False,False,False,False,False,True,-0.6008986550808072
22032,300000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,1.016915392950736
12584,60000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.832014947656742
22485,200000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,0.24652775103095348
23929,20000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-1.140170004424655
11599,230000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,0.4776440436068882
24965,210000,10,0,0,False,True,False,False,False,False,False,False,True,False,False,0.3235665152229317
10971,60000,10,1,0,False,False,True,False,False,False,False,False,True,False,False,-0.832014947656742
9419,300000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,1.016915392950736
4707,210000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,0.3235665152229317
11450,30000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-1.0631312402326767
24918,50000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
25247,270000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.7857991003748012
6122,250000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,0.6317215719908447
19860,140000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,-0.21570483412091598
4093,50000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
25229,30000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-1.0631312402326767
18801,30000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-1.0631312402326767
10094,210000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,0.3235665152229317
26981,250000,10,0,0,False,False,False,True,False,False,False,False,True,False,False,0.6317215719908447
3332,120000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.3697823625048725
15863,100000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,-0.523859890888829
22275,190000,10,0,1,False,False,False,False,True,False,False,False,False,True,False,0.16948898683897523
17972,50000,10,1,0,False,False,False,True,False,False,False,False,True,False,False,-0.9090537118487202
3979,10000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-1.217208768616633
19325,160000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,-0.0616273057369595
21132,200000,10,1,0,False,False,True,False,False,False,False,False,False,True,False,0.24652775103095348
10673,70000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-0.7549761834647637
4346,160000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.0616273057369595
10342,240000,10,0,0,False,True,False,False,False,False,False,False,False,False,True,0.5546828077988665
28151,20000,10,1,1,False,False,False,True,False,False,False,False,False,True,False,-1.140170004424655
17796,470000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,2.326574384214366
17409,50000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.9090537118487202
14862,30000,10,1,1,False,False,True,False,False,False,False,False,False,True,False,-1.0631312402326767
5133,200000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.24652775103095348
4403,270000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,0.7857991003748012
17613,180000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,0.09245022264699698
26759,50000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
3353,410000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,1.8643417990624966
25398,340000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,1.325070449718649
883,230000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.4776440436068882
13257,180000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.09245022264699698
25687,40000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.9860924760406985
23674,500000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,2.5576906767903007
26915,150000,10,1,0,False,False,True,False,False,False,False,False,True,False,False,-0.13866606992893774
4454,50000,10,0,0,False,False,False,True,False,False,False,False,True,False,False,-0.9090537118487202
18750,200000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.24652775103095348
19952,30000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,-1.0631312402326767
7010,10000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-1.217208768616633
16463,120000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.3697823625048725
25385,240000,10,1,1,False,True,False,False,False,False,False,False,False,True,False,0.5546828077988665
9789,290000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,0.9398766287587577
3699,360000,10,1,0,False,False,True,False,False,False,False,False,False,True,False,1.4791479781026053
7514,490000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,2.4806519125983226
20342,180000,10,0,1,False,False,False,True,False,False,False,False,False,True,False,0.09245022264699698
378,140000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-0.21570483412091598
14346,30000,10,1,0,False,False,False,True,False,False,False,False,False,True,False,-1.0631312402326767
28396,80000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,-0.6779374192727855
20739,30000,10,1,0,False,False,True,False,False,False,False,False,False,True,False,-1.0631312402326767
23646,240000,10,1,1,False,True,False,False,False,False,False,False,True,False,False,0.5546828077988665
25472,140000,10,1,1,False,False,True,False,False,False,False,False,False,True,False,-0.21570483412091598
4643,280000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.8628378645667795
18252,150000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,-0.13866606992893774
28912,330000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,1.2480316855266707
20357,50000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
9430,400000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,1.7873030348705183
17081,240000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.5546828077988665
3868,450000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,2.1724968558304094
6397,70000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,-0.7549761834647637
9614,120000,10,1,0,False,True,False,False,False,False,False,False,True,False,False,-0.3697823625048725
17291,230000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,0.4776440436068882
15419,240000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.5546828077988665
20556,60000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,-0.832014947656742
16517,150000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-0.13866606992893774
21757,270000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,0.7857991003748012
21605,110000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.4468211266968507
514,50000,10,1,0,False,False,True,False,False,False,False,False,False,True,False,-0.9090537118487202
12161,30000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-1.0631312402326767
17347,420000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,1.941380563254475
10296,310000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,1.0939541571427143
1697,20000,10,1,0,False,False,True,False,False,False,False,False,True,False,False,-1.140170004424655
21277,50000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-0.9090537118487202
26943,10000,10,1,0,False,False,True,False,False,False,False,False,False,True,False,-1.217208768616633
19453,270000,10,1,1,False,True,False,False,False,False,False,False,False,True,False,0.7857991003748012
11122,240000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.5546828077988665
9935,50000,10,1,1,False,False,True,False,False,False,False,False,True,False,False,-0.9090537118487202
25499,80000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.6779374192727855
9353,10000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-1.217208768616633
25498,190000,10,0,1,False,False,False,True,False,False,False,False,False,True,False,0.16948898683897523
21769,80000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.6779374192727855
24068,110000,10,0,0,False,False,False,True,False,False,False,False,False,True,False,-0.4468211266968507
27692,360000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,1.4791479781026053
18562,160000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.0616273057369595
26241,250000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.6317215719908447
13911,90000,10,1,1,False,False,False,True,False,False,False,False,True,False,False,-0.6008986550808072
24620,150000,10,0,0,False,False,False,True,False,False,False,False,True,False,False,-0.13866606992893774
5781,120000,10,0,1,False,False,False,True,False,False,False,False,False,True,False,-0.3697823625048725
8508,20000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-1.140170004424655
12834,290000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,0.9398766287587577
2567,280000,10,0,0,False,True,False,False,False,False,False,False,False,True,False,0.8628378645667795
25075,30000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-1.0631312402326767
8063,220000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,0.40060527941491
24280,70000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,-0.7549761834647637
15310,140000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,-0.21570483412091598
26570,220000,10,1,1,False,False,False,True,False,False,False,False,True,False,False,0.40060527941491
509,80000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.6779374192727855
13039,190000,10,0,0,False,False,True,False,False,False,False,False,False,True,False,0.16948898683897523
19842,130000,10,0,1,False,True,False,False,False,False,False,False,True,False,False,-0.29274359831289426
27884,110000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.4468211266968507
10327,20000,10,1,0,False,False,True,False,False,False,False,False,False,True,False,-1.140170004424655
21063,390000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,1.71026427067854
4679,170000,10,0,0,False,False,False,True,False,False,False,False,True,False,False,0.015411458455018744
22076,190000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.16948898683897523
4807,60000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-0.832014947656742
11856,420000,10,0,0,False,False,False,True,False,False,False,False,True,False,False,1.941380563254475
22820,500000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,2.5576906767903007
3312,210000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,0.3235665152229317
12829,100000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-0.523859890888829
11547,50000,10,0,1,False,True,False,False,False,False,False,False,False,True,False,-0.9090537118487202
3033,200000,10,0,0,False,False,False,True,False,False,False,False,False,True,False,0.24652775103095348
23945,20000,10,0,0,False,False,False,True,False,False,False,False,False,True,False,-1.140170004424655
22699,150000,10,0,1,False,False,True,False,False,False,False,False,True,False,False,-0.13866606992893774
18594,80000,10,0,1,False,False,True,False,False,False,False,False,False,True,False,-0.6779374192727855
13621,50000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-0.9090537118487202
16312,110000,10,0,1,False,False,False,True,False,False,False,False,True,False,False,-0.4468211266968507
26840,20000,10,0,0,False,False,False,True,False,False,False,False,True,False,False,-1.140170004424655
29770,160000,10,0,0,False,False,True,False,False,False,False,False,True,False,False,-0.0616273057369595
10080,200000,10,1,1,False,True,False,False,False,False,False,False,True,False,False,0.24652775103095348
